F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-0.4689,1703.12,784.62,7640.88,5.16,9679.71,-5.111,-1429.648,2951.05,53.458,-90047.466,0.9226,7.145,0,-1.6822,-1.368,1.519,-4.645,-6.0448,1,31.14,False
-0.39,2771.22,1460.34,7641.52,2.16,9479.07,-2.4135,-1722.84,4797.35,29.066,-90017.82,0.47498,5.261,0,-1.8612,-1.2906,0.6642,-5.8998,-7.4528,0,34.44,False
-0.5757,2458.92,1694.82,8394.32,2.16,11566.41,-1.61949,-1300.78,2937.15,30.678,-90134.94,1.7446,8.273,0,-2.393,-0.44413,1.8456,-6.1068,-7.3338,0,,True
-0.16926,2867.2,1967.52,9831.32,5.16,7211.61,-2.1724,-1409.5742,3518.55,39.676,-89896.35,1.2624,10.859,0,-1.6138,-0.5921,2.304,-7.098,-8.958,0,,True
-3.342,2849.22,1794.66,7465.72,5.16,7293.81,-2.2732,-1398.474,3391.15,37.10888,-90063.027,1.8486,7.386,1,-2.508,-0.6457,4.074,-6.504,-7.3914,0,36.48,True
-0.8427,2763.36,853.02,8562.72,5.16,6854.01,-2.2739,-1268.68,3139.07,27.466,-90002.13,4.394,8.42,0,-2.368,-0.5387,2.93,-4.9204,-8.336,1,,False
-4.635,1368.12,3071.82,7802.36,5.16,9443.31,-2.1208,-1380.34,2732.15,26.068,-90054.966,1.081,29.77,0,-4.979,-2.032,2.0236,-4.7964,-6.2148,0,37.11,False
-0.065478,3043.72,1483.14,8414.92,5.16,7575.51,-1.9186,-1383.76,4666.35,27.674,-89972.34,0.47134,14.34,0,-2.2024,-0.5329,3.252,-7.582,-6.519,1,,False
-0.7746,2052.32,2174.82,8130.92,2.16,12372.21,-2.82,-1571.42,3305.51,46.664,-90053.949,2.386,23.18,1,-1.8301,-0.42275,1.5472,-6.604,-6.0152,1,,True
-1.9089,2788.69,3815.52,8536.52,2.16,7622.91,-2.895,-1374.88,3380.55,33.608,-90099.57,1.1954,16.54,1,-2.1015,-0.5494,1.449,-4.6122,-5.69786,1,,True
-2.2929,2888.68,6022.92,8200.72,5.16,4518.21,-3.238,-132.04,3300.52,29.736,-90092.37,2.0458,6.381,0,-2.618,-0.5187,0.39404,-4.44828,-8.056,0,,True
-2.1837,1744.12,1815.42,8497.92,2.16,9518.31,-2.857,-1410.4448,3159.84,35.4176,-90155.16,4.192,7.916,0,-2.1706,-1.3345,5.748,-8.358,-6.152,1,40.71,True
-0.9486,2702.02,2948.82,7949.08,5.16,8138.01,-1.88,-1339.32,3277.6,28.762,-90005.25,1.8906,8.144,1,-3.538,-0.9305,2.0032,-5.2084,-6.657,0,,True
-1.5012,2620.02,2268.42,7706.22,2.16,7279.11,-2.1466,-559.24,3015.45,33.672,-89708.73,1.0614,14.81,1,-3.131,-0.8413,0.6868,-5.439,-7.12,0,34.98,False
-3.498,2123.92,2298.72,7727.26,5.16,15513.21,-2.721,-2014.04,3281.8,52.722,-90083.754,5.554,20.65,0,-2.641,-0.4646,0.9874,-5.5852,-5.946,1,,True
-3.213,2846.39,1746.45,11240.92,5.16,9153.51,-1.63695,-1472.24,3437.55,31.918,-89811.93,1.4058,6.643,1,-1.4929,-1.389,1.896,-9.212,-6.6946,1,,True
-0.076698,1095.12,1689.63,7645.9,5.16,8706.51,-3.008,-1016.24,323.35,32.116,-90052.6,0.4644,13.778,0,-3.436,-2.156,1.384,-11.356,-5.898,0,,False
-0.636,2819.141,1684.47,8174.92,5.16,7540.71,-1.6794,-1145.24,3170.05,34.492,-92554.23,1.6998,9.536,0,-1.8997,-0.8842,1.572,-6.746,-10.552,0,37.92,True
-0.31998,2439.92,2074.62,8779.92,5.16,10096.71,-2.2314,-1997.24,5118.35,39.426,-90108.12,0.55104,42.63,0,-1.7382,-1.0427,0.9346,-6.396,-5.948,1,33.63,True
-0.4659,1023.12,1716.93,7651.56,5.16,9137.73,-1.58294,-1409.9786,3254.09,24.506,-89368.23,1.264,8.683,1,-4.52,-1.602,3.222,-8.872,-5.8156,0,,True
-1.9122,3541.22,1640.28,9189.32,2.16,8357.61,-2.1669,-1124.64,3306.32,31.876,-89702.43,2.41,16.3,0,-1.8503,-1.431,1.066,-8.176,-6.0938,1,,True
-0.8796,1804.12,2952.72,13788.92,5.16,8503.41,-2.0103,-1274,3133.2,51.628,-90094.26,4.898,6.917,0,-1.3943,-1.2045,3.01,-5.0918,-6.1058,1,37.17,True
-0.3651,2702.72,2986.92,6705.52,5.16,10738.71,-3.194,-1684.64,3287.71,33.688,-89950.41,2.752,10.916,0,-1.4976,-0.5395,0.9898,-4.9258,-8.348,0,,False
-0.27588,2464.12,1542.3,6564.12,2.16,8705.91,-2.58,-594.84,2193.35,48.69,-90542.73,0.831,4.9621,1,-1.5351,-1.858,0.9258,-11.188,-7.1352,0,29.46,False
-0.4155,2774.61,1777.77,8009.24,5.16,8607.51,-3.674,-1302.34,3160.78,31.012,-90054.245,1.419,15.46,0,-4.84,-1.466,2.672,-7.638,-7.5454,1,33.03,True
-0.6372,2575.92,1493.97,7726.38,2.16,8822.31,-2.2712,-1052.44,2790.55,56.832,-90083.748,0.9634,5.816,0,-2.0949,-1.929,1.3156,-6.342,-6.9018,1,32.58,False
-0.0625125,2713.82,1484.64,7529.12,2.16,9395.07,-2.4398,-1279.56,3143.73,49.938,-89349.33,1.1236,13.612,1,-1.6278,-0.5306,0.7642,-6.1828,-8.196,1,,False
-0.4581,2827.8675,1539.3,7463.92,5.16,9285.81,-2.715,-1503.12,3497.55,20.112,-90045.957,1.414,5.0459,0,-1.8705,-2.719,2.288,-5.9302,-8.058,1,33.81,False
-0.3237,2681.12,2399.52,8268.92,2.16,10062.51,-2.794,-1387.82,3001.85,32.88,-91178.43,2.69,7.824,1,-3.136,-0.9401,4.098,-5.7562,-12.458,0,35.79,True
-2.061,4034.12,1041.12,9405.32,5.16,8583.51,-1.64566,-1311.16,3986.95,29.592,-90209.19,0.9088,7.838,0,-1.8624,-1.808,1.5582,-4.6114,-6.1788,0,37.8,True
